Place Name,Dataset,Numero_Recensioni,Latitude,Longitude,Link_to_Place,Address
LX Factory,braga,2,,,"https://www.google.com/maps/search/LX+Factory+R.+Rodrigues+de+Faria+103,+1300-501+Lisboa,+Portugal","R. Rodrigues de Faria 103, 1300-501 Lisboa, Portugal"
La Mafia Se Sienta a La Mesa,braga,1,,,"https://www.google.com/maps/search/La+Mafia+Se+Sienta+a+La+Mesa+R.+do+Bojador+107,+1990-048+Lisboa,+Portugal","R. do Bojador 107, 1990-048 Lisboa, Portugal"
La Paparrucha,braga,2,,,"https://www.google.com/maps/search/La+Paparrucha+R.+Dom+Pedro+V+18+20,+1250-094+Lisboa,+Portugal","R. Dom Pedro V 18 20, 1250-094 Lisboa, Portugal"
Leitaria da Junqueira Lda,braga,1,,,"https://www.google.com/maps/search/Leitaria+da+Junqueira+Lda+R.+da+Junqueira+274A,+1300-598+Lisboa,+Portugal","R. da Junqueira 274A, 1300-598 Lisboa, Portugal"
Let´s Brunch,braga,1,,,"https://www.google.com/maps/search/Let%C2%B4s+Brunch+R.+Saraiva+de+Carvalho+38A,+1250-179+Lisboa,+Portugal","R. Saraiva de Carvalho 38A, 1250-179 Lisboa, Portugal"
"Liberty: brunch, coffee & books",braga,1,,,"https://www.google.com/maps/search/Liberty:+brunch,+coffee+&+books+Rua+da+Esperan%C3%A7a+21,+1200-815+Lisboa,+Portugal","Rua da Esperança 21, 1200-815 Lisboa, Portugal"
Lidl Lisboa Mercado de Alcântara,braga,1,,,"https://www.google.com/maps/search/Lidl+Lisboa+Mercado+de+Alc%C3%A2ntara+R.+Le%C3%A3o+de+Oliveira+19,+1300-350+Lisboa,+Portugal","R. Leão de Oliveira 19, 1300-350 Lisboa, Portugal"
Lidl Sete Rios,braga,1,,,"https://www.google.com/maps/search/Lidl+Sete+Rios+Av.+Columbano+Bordalo+Pinheiro,+1070-060+Lisboa,+Portugal","Av. Columbano Bordalo Pinheiro, 1070-060 Lisboa, Portugal"
Linha d'Água,braga,1,,,"https://www.google.com/maps/search/Linha+d'%C3%81gua+Jardim+Am%C3%A1lia+Rodrigues,+Rua+Marqu%C3%AAs+de+Fronteira,+1070-099+Lisboa,+Portugal","Jardim Amália Rodrigues, Rua Marquês de Fronteira, 1070-099 Lisboa, Portugal"
Lisboa Camping,braga,1,,,"https://www.google.com/maps/search/Lisboa+Camping+Estr.+da+Circunvala%C3%A7%C3%A3o,+1400-061+Lisboa,+Portugal","Estr. da Circunvalação, 1400-061 Lisboa, Portugal"
Lisbon Portugal Temple,braga,1,,,"https://www.google.com/maps/search/Lisbon+Portugal+Temple+Av.+Dom+Jo%C3%A3o+II+4+73.01,+1990-364+Lisboa,+Portugal","Av. Dom João II 4 73.01, 1990-364 Lisboa, Portugal"
Lisbon Serviced Apartments - Avenida,braga,1,,,"https://www.google.com/maps/search/Lisbon+Serviced+Apartments+-+Avenida+4+&+63,+R.+do+Telhal+4,+1150-346+Lisboa,+Portugal","4 & 63, R. do Telhal 4, 1150-346 Lisboa, Portugal"
Loja CTT,braga,1,,,"https://www.google.com/maps/search/Loja+CTT+Pra%C3%A7a+dos+Restauradores+58,+1250-998+Lisboa,+Portugal","Praça dos Restauradores 58, 1250-998 Lisboa, Portugal"
Lutécia Smart Design Hotel,braga,1,,,"https://www.google.com/maps/search/Lut%C3%A9cia+Smart+Design+Hotel+Av.+Frei+Miguel+Contreiras+52,+1749-086+Lisboa,+Portugal","Av. Frei Miguel Contreiras 52, 1749-086 Lisboa, Portugal"
"MAAT - Museum of Art, Architecture and Technology",braga,2,,,"https://www.google.com/maps/search/MAAT+-+Museum+of+Art,+Architecture+and+Technology+Av.+Bras%C3%ADlia,+1300-598+Lisboa,+Portugal","Av. Brasília, 1300-598 Lisboa, Portugal"
Madpizza Chiado,braga,1,,,"https://www.google.com/maps/search/Madpizza+Chiado+R.+do+Carmo+2,+1200-094+Lisboa,+Portugal","R. do Carmo 2, 1200-094 Lisboa, Portugal"
Manga Ramen,braga,1,,,"https://www.google.com/maps/search/Manga+Ramen+R.+Luciano+Cordeiro+104,+1150-218+Lisboa,+Portugal","R. Luciano Cordeiro 104, 1150-218 Lisboa, Portugal"
Manteigaria,braga,1,,,"https://www.google.com/maps/search/Manteigaria+Rua+do+Loreto+2,+1200-108+Lisboa,+Portugal","Rua do Loreto 2, 1200-108 Lisboa, Portugal"
Marques De Pombal,braga,1,,,"https://www.google.com/maps/search/Marques+De+Pombal+P%C3%A7+do+Marqu%C3%AAs+de+Pombal,+1250-096+Lisboa,+Portugal","Pç do Marquês de Pombal, 1250-096 Lisboa, Portugal"
"Maxina, Shop Chinese Products",braga,1,,,"https://www.google.com/maps/search/Maxina,+Shop+Chinese+Products+R.+Am%C3%A9rico+de+Jesus+Fernandes+22B,+1800-003+Lisboa,+Portugal","R. Américo de Jesus Fernandes 22B, 1800-003 Lisboa, Portugal"
McDonald's,braga,3,,,"https://www.google.com/maps/search/McDonald's+Edif%C3%ADcio+Caleidosc%C3%B3pio,+Jardim+do+Campo+Grande,+1700-090+Lisboa,+Portugal","Edifício Caleidoscópio, Jardim do Campo Grande, 1700-090 Lisboa, Portugal"
McDonald's Rossio,braga,1,,,"https://www.google.com/maps/search/McDonald's+Rossio+Pra%C3%A7a+Dom+Pedro+IV+81+83,+1100-202+Lisboa,+Portugal","Praça Dom Pedro IV 81 83, 1100-202 Lisboa, Portugal"
Mercado Brasil Tropical (Arroios),braga,1,38.7338007,-9.1334945,"https://www.google.com/maps/place/Mercado+Brasil+Tropical+(Arroios)/@38.7338007,-9.1334945,17z/data=!4m6!3m5!1s0xd193397e92111a7:0x4fb6cbe012921949!8m2!3d38.7338007!4d-9.1334945!16s%2Fg%2F11cmq5dnts?entry=ttu&g_ep=EgoyMDI1MDIyNS4wIKXMDSoASAFQAw%3D%3D","R. Carlos Mardel 5A, 1900-122 Lisboa, Portugal"
Minipreço,braga,1,,,"https://www.google.com/maps/search/Minipre%C3%A7o+R.+Alexandre+Herculano+43,+1250-010+Lisboa,+Portugal","R. Alexandre Herculano 43, 1250-010 Lisboa, Portugal"
Minipreço Market,braga,1,,,"https://www.google.com/maps/search/Minipre%C3%A7o+Market+Circular+Sul+do+Bairro+da+Encarna%C3%A7%C3%A3o+35,+1800-243+Lisboa,+Portugal","Circular Sul do Bairro da Encarnação 35, 1800-243 Lisboa, Portugal"
Miradouro da Senhora do Monte,braga,1,,,"https://www.google.com/maps/search/Miradouro+da+Senhora+do+Monte+Largo+Monte,+1170-107+Lisboa,+Portugal","Largo Monte, 1170-107 Lisboa, Portugal"
Miradouro de Santa Luzia,braga,2,,,"https://www.google.com/maps/search/Miradouro+de+Santa+Luzia+Largo+de+Santa+Luzia,+1100-487+Lisboa,+Portugal","Largo de Santa Luzia, 1100-487 Lisboa, Portugal"
Miradouro de São Pedro de Alcântara,braga,2,,,"https://www.google.com/maps/search/Miradouro+de+S%C3%A3o+Pedro+de+Alc%C3%A2ntara+R.+de+S%C3%A3o+Pedro+de+Alc%C3%A2ntara,+1200-470+Lisboa,+Portugal","R. de São Pedro de Alcântara, 1200-470 Lisboa, Portugal"
Moendo na Laje,braga,1,,,"https://www.google.com/maps/search/Moendo+na+Laje+Av.+Alfredo+Lisboa,+810+-+7%C2%BA+andar+-+Recife,+PE,+50030-240,+Brazil","Av. Alfredo Lisboa, 810 - 7º andar - Recife, PE, 50030-240, Brazil"
Money Museum,braga,1,,,"https://www.google.com/maps/search/Money+Museum+Largo+de+S%C3%A3o+Juli%C3%A3o,+1100-150+Lisboa,+Portugal","Largo de São Julião, 1100-150 Lisboa, Portugal"
Monument to the Discoveries,braga,4,38.6935972,-9.2057114,"https://www.google.com/maps/search/Monument+to+the+Discoveries+Av.+Bras%C3%ADlia,+1400-038+Lisboa,+Portugal","Av. Brasília, 1400-038 Lisboa, Portugal"
Municipal swimming pool Valley Fundão,braga,1,,,"https://www.google.com/maps/search/Municipal+swimming+pool+Valley+Fund%C3%A3o+R.+F%C3%A9lix+Bermudes,+Lisboa,+Portugal","R. Félix Bermudes, Lisboa, Portugal"
Museu Nacional de Arqueologia,braga,1,,,"https://www.google.com/maps/search/Museu+Nacional+de+Arqueologia+Pra%C3%A7a+do+Imp%C3%A9rio,+1400-026+Lisboa,+Portugal","Praça do Império, 1400-026 Lisboa, Portugal"
Museu da Cerveja,braga,1,,,"https://www.google.com/maps/search/Museu+da+Cerveja+Terreiro+do+Pa%C3%A7o+%E2%80%93+Ala+Nascente+n%C2%BA+62+a+65,+1100-148+Lisboa,+Portugal","Terreiro do Paço – Ala Nascente nº 62 a 65, 1100-148 Lisboa, Portugal"
Museu de São Roque,braga,1,,,"https://www.google.com/maps/search/Museu+de+S%C3%A3o+Roque+Igreja+de+S%C3%A3o+Roque,+Largo+Trindade+Coelho,+1200-470+Lisboa,+Portugal","Igreja de São Roque, Largo Trindade Coelho, 1200-470 Lisboa, Portugal"
Napoli Pizzaria Restaurante,braga,1,,,"https://www.google.com/maps/search/Napoli+Pizzaria+Restaurante+R.+Rodrigo+da+Fonseca+182,+1070-240+Lisboa,+Portugal","R. Rodrigo da Fonseca 182, 1070-240 Lisboa, Portugal"
National Pantheon,braga,1,,,"https://www.google.com/maps/search/National+Pantheon+Campo+de+Santa+Clara,+1100-471+Lisboa,+Portugal","Campo de Santa Clara, 1100-471 Lisboa, Portugal"
Natraj Tandoori,braga,1,,,"https://www.google.com/maps/search/Natraj+Tandoori+R.+dos+Sapateiros+171,+1100-577+Lisboa,+Portugal","R. dos Sapateiros 171, 1100-577 Lisboa, Portugal"
Netmore,braga,1,,,"https://www.google.com/maps/search/Netmore+R.+Edith+Cavell+19D,+1900-023+Lisboa,+Portugal","R. Edith Cavell 19D, 1900-023 Lisboa, Portugal"
New Wok,braga,1,,,"https://www.google.com/maps/search/New+Wok+Av.+Alm.+Reis+127C,+1150-015+Lisboa,+Portugal","Av. Alm. Reis 127C, 1150-015 Lisboa, Portugal"
Nonna Ristorante Cucina Italiana e Portoghese,braga,1,,,"https://www.google.com/maps/search/Nonna+Ristorante+Cucina+Italiana+e+Portoghese+R.+dos+Rem%C3%A9dios+163,+1100-446+Lisboa,+Portugal","R. dos Remédios 163, 1100-446 Lisboa, Portugal"
O Batista,braga,1,,,"https://www.google.com/maps/search/O+Batista+Estr.+Buraca+41,+1500-117+Lisboa,+Portugal","Estr. Buraca 41, 1500-117 Lisboa, Portugal"
O Cantinho do Alfredo,braga,1,,,"https://www.google.com/maps/search/O+Cantinho+do+Alfredo+R.+Gen.+Taborda+44,+1070-271+Lisboa,+Portugal","R. Gen. Taborda 44, 1070-271 Lisboa, Portugal"
O Faia - Casa de Fado,braga,1,,,"https://www.google.com/maps/search/O+Faia+-+Casa+de+Fado+R.+da+Barroca+54+56,+1200-050+Lisboa,+Portugal","R. da Barroca 54 56, 1200-050 Lisboa, Portugal"
O Fatica,braga,1,,,"https://www.google.com/maps/search/O+Fatica+R.+dos+Mastros+33,+1200-263+Lisboa,+Portugal","R. dos Mastros 33, 1200-263 Lisboa, Portugal"
O Raposo,braga,1,,,"https://www.google.com/maps/search/O+Raposo+R.+Passos+Manuel+58,+1150-027+Lisboa,+Portugal","R. Passos Manuel 58, 1150-027 Lisboa, Portugal"
Oceanário de Lisboa,braga,7,,,"https://www.google.com/maps/search/Ocean%C3%A1rio+de+Lisboa+Esplanada+Dom+Carlos+I+s/n%C2%BA,+1990-005+Lisboa,+Portugal","Esplanada Dom Carlos I s/nº, 1990-005 Lisboa, Portugal"
Olaias Plaza,braga,1,,,"https://www.google.com/maps/search/Olaias+Plaza+Centro+Comercial+Olaias,+Av.+Eng.+Arantes+e+Oliveira,+1900-221+Lisboa,+Portugal","Centro Comercial Olaias, Av. Eng. Arantes e Oliveira, 1900-221 Lisboa, Portugal"
Oliveiras,braga,1,,,"https://www.google.com/maps/search/Oliveiras+R.+Passos+Manuel+101,+1150-053+Lisboa,+Portugal","R. Passos Manuel 101, 1150-053 Lisboa, Portugal"
"One Key, Lda",braga,1,,,"https://www.google.com/maps/search/One+Key,+Lda+Av.+da+Rep%C3%BAblica+6+7+Esq,+1050-191+Lisboa,+Portugal","Av. da República 6 7 Esq, 1050-191 Lisboa, Portugal"
Order Certified Accountants (OCC),braga,1,,,"https://www.google.com/maps/search/Order+Certified+Accountants+(OCC)+Av.+Barbosa+du+Bocage+45,+1049-013+Lisboa,+Portugal","Av. Barbosa du Bocage 45, 1049-013 Lisboa, Portugal"
Organi Chiado,braga,1,,,"https://www.google.com/maps/search/Organi+Chiado+Cal%C3%A7ada+Nova+de+S%C3%A3o+Francisco+2,+1200-300+Lisboa,+Portugal","Calçada Nova de São Francisco 2, 1200-300 Lisboa, Portugal"
Osteria Cucina di Amici,braga,1,,,"https://www.google.com/maps/search/Osteria+Cucina+di+Amici+R.+das+Madres+52,+1200-712+Lisboa,+Portugal","R. das Madres 52, 1200-712 Lisboa, Portugal"
Outbêco - São Domingos de Rana,braga,1,,,"https://www.google.com/maps/search/Outb%C3%AAco+-+S%C3%A3o+Domingos+de+Rana+Rua+Helena+F%C3%A9lix,+61+B+S%C3%A3o+Domingos+de+Rana,+2785-504+Lisboa,+Portugal","Rua Helena Félix, 61 B São Domingos de Rana, 2785-504 Lisboa, Portugal"
Parfois,braga,1,,,"https://www.google.com/maps/search/Parfois+Aeroporto+de+Lisboa+T2+Alameda+das+Comunidades+Portuguesas,+1700-111+Lisboa,+Portugal","Aeroporto de Lisboa T2 Alameda das Comunidades Portuguesas, 1700-111 Lisboa, Portugal"
Parque Recreativo do Alto da Serafina,braga,1,,,"https://www.google.com/maps/search/Parque+Recreativo+do+Alto+da+Serafina+Estr.+Serafina,+Lisboa,+Portugal","Estr. Serafina, Lisboa, Portugal"
Pastelaria Benard,braga,1,,,"https://www.google.com/maps/search/Pastelaria+Benard+R.+Garrett+104,+1200-205+Lisboa,+Portugal","R. Garrett 104, 1200-205 Lisboa, Portugal"
Pastéis de Belém,braga,5,,,"https://www.google.com/maps/search/Past%C3%A9is+de+Bel%C3%A9m+R.+de+Bel%C3%A9m+84+92,+1300-085+Lisboa,+Portugal","R. de Belém 84 92, 1300-085 Lisboa, Portugal"
Pavilhão dos Lóios,braga,1,,,"https://www.google.com/maps/search/Pavilh%C3%A3o+dos+L%C3%B3ios+R.+Gabriel+Constante+227,+1950-176+Lisboa,+Portugal","R. Gabriel Constante 227, 1950-176 Lisboa, Portugal"
Pingo Doce,braga,2,,,"https://www.google.com/maps/search/Pingo+Doce+Cal%C3%A7ada+Bento+da+Rocha+Cabral+16,+1250-047+Lisboa,+Portugal","Calçada Bento da Rocha Cabral 16, 1250-047 Lisboa, Portugal"
Pingo Doce Carlos Mardel,braga,1,,,"https://www.google.com/maps/search/Pingo+Doce+Carlos+Mardel+R.+Carlos+Mardel+12,+1900-122+Lisboa,+Portugal","R. Carlos Mardel 12, 1900-122 Lisboa, Portugal"
Pingo Doce Parque das Nações Sul,braga,1,,,"https://www.google.com/maps/search/Pingo+Doce+Parque+das+Na%C3%A7%C3%B5es+Sul+Av.+Fernando+Pessoa,+1998-014+Lisboa,+Portugal","Av. Fernando Pessoa, 1998-014 Lisboa, Portugal"
Pingo Doce Santa Apolónia,braga,1,,,"https://www.google.com/maps/search/Pingo+Doce+Santa+Apol%C3%B3nia+Av.+Infante+Dom+Henrique+1,+1100-486+Lisboa,+Portugal","Av. Infante Dom Henrique 1, 1100-486 Lisboa, Portugal"
Pinóquio,braga,1,,,"https://www.google.com/maps/search/Pin%C3%B3quio+Pra%C3%A7a+dos+Restauradores+79+80,+1250-188+Lisboa,+Portugal","Praça dos Restauradores 79 80, 1250-188 Lisboa, Portugal"
Piscina do Oriente,braga,1,,,"https://www.google.com/maps/search/Piscina+do+Oriente+R.+C%C3%A2mara+Reis,+1800-046+Lisboa,+Portugal","R. Câmara Reis, 1800-046 Lisboa, Portugal"
Placegar,braga,1,,,"https://www.google.com/maps/search/Placegar+Av.+da+Liberdade+245,+1250-143+Lisboa,+Portugal","Av. da Liberdade 245, 1250-143 Lisboa, Portugal"
Portugália Cervejaria,braga,1,,,"https://www.google.com/maps/search/Portug%C3%A1lia+Cervejaria+R.+da+Cintura+do+Porto+de+Lisboa,+1200-109+Lisboa,+Portugal","R. da Cintura do Porto de Lisboa, 1200-109 Lisboa, Portugal"
Praça da Alegria,braga,2,,,"https://www.google.com/maps/search/Pra%C3%A7a+da+Alegria+Pra%C3%A7a+da+Alegria,+1250-004+Lisboa,+Portugal","Praça da Alegria, 1250-004 Lisboa, Portugal"
Praça da Figueira,braga,1,,,"https://www.google.com/maps/search/Pra%C3%A7a+da+Figueira+P%C3%A7+da+Figueira,+1100-240+Lisboa,+Portugal","Pç da Figueira, 1100-240 Lisboa, Portugal"
Primark,braga,2,,,"https://www.google.com/maps/search/Primark+C.C.+Colombo,+Av.+Lus%C3%ADada,+1550-392+Lisboa,+Portugal","C.C. Colombo, Av. Lusíada, 1550-392 Lisboa, Portugal"
Principe Real Garden,braga,2,,,"https://www.google.com/maps/search/Principe+Real+Garden+Pra%C3%A7a+do+Pr%C3%ADncipe+Real,+1250-184+Lisboa,+Portugal","Praça do Príncipe Real, 1250-184 Lisboa, Portugal"
Queen Of Hearts - Tattoos and Piercings,braga,1,,,"https://www.google.com/maps/search/Queen+Of+Hearts+-+Tattoos+and+Piercings+R.+da+Rosa+73+a+75,+1200-382+Lisboa,+Portugal","R. da Rosa 73 a 75, 1200-382 Lisboa, Portugal"
Quinta Pedagógica dos Olivais,braga,1,,,"https://www.google.com/maps/search/Quinta+Pedag%C3%B3gica+dos+Olivais+R.+Cidade+de+Lobito,+1800-088+Lisboa,+Portugal","R. Cidade de Lobito, 1800-088 Lisboa, Portugal"
Quiosque Miradouro,braga,1,,,"https://www.google.com/maps/search/Quiosque+Miradouro+R.+Dom+Pedro+V+4,+1250-096+Lisboa,+Portugal","R. Dom Pedro V 4, 1250-096 Lisboa, Portugal"
RA PARAISO,braga,1,,,"https://www.google.com/maps/search/RA+PARAISO+Rua+do+Para%C3%ADso+nr+15+-+3%C2%BA,+1100-396+Lisboa,+Portugal","Rua do Paraíso nr 15 - 3º, 1100-396 Lisboa, Portugal"
RAW steakhouse,braga,1,38.7712548,-9.0957637,"https://www.google.com/maps/place/RAW+steakhouse/@38.7712548,-9.0957637,17z/data=!4m6!3m5!1s0xd19310e269ea531:0x1f6fca8de2741b57!8m2!3d38.7712548!4d-9.0957637!16s%2Fg%2F11vpf8dydk?entry=ttu&g_ep=EgoyMDI1MDIyNS4wIKXMDSoASAFQAw%3D%3D","Alameda dos Oceanos 61 B, 1990-208 Lisboa, Portugal"
Repsol,braga,1,,,"https://www.google.com/maps/search/Repsol+Alameda+dos+Oceanos+3+01.02,+1900-215+Lisboa,+Portugal","Alameda dos Oceanos 3 01.02, 1900-215 Lisboa, Portugal"
Residencial João XXI,braga,1,,,"https://www.google.com/maps/search/Residencial+Jo%C3%A3o+XXI+R.+Gomes+Freire+179,+1150-177+Lisboa,+Portugal","R. Gomes Freire 179, 1150-177 Lisboa, Portugal"
Restaurante A Grelha,braga,1,,,"https://www.google.com/maps/search/Restaurante+A+Grelha+R.+Dom+Jo%C3%A3o+de+Castro+12,+1300-044+Lisboa,+Portugal","R. Dom João de Castro 12, 1300-044 Lisboa, Portugal"
Restaurante A Lanchonete - Belém,braga,1,,,"https://www.google.com/maps/search/Restaurante+A+Lanchonete+-+Bel%C3%A9m+R.+Pinto+Ferreira+5A,+1300-461+Lisboa,+Portugal","R. Pinto Ferreira 5A, 1300-461 Lisboa, Portugal"
Restaurante Chimarrão,braga,2,38.7633567,-9.0953174,"https://www.google.com/maps/place/Restaurante+Chimarr%C3%A3o/@38.7633567,-9.0953174,17z/data=!4m6!3m5!1s0xd193185a3747a5f:0xa1207edd9ec79939!8m2!3d38.7633567!4d-9.0953174!16s%2Fg%2F1thw3dtk?entry=ttu&g_ep=EgoyMDI1MDIyNS4wIKXMDSoASAFQAw%3D%3D","Alameda dos Oceanos P2 11 R/C Fracção A Edifício, 1900-231 Lisboa, Portugal"
Restaurante Rodas,braga,1,,,"https://www.google.com/maps/search/Restaurante+Rodas+Lgo+do+Rato+10A,+1250-186+Lisboa,+Portugal","Lgo do Rato 10A, 1250-186 Lisboa, Portugal"
Restaurante Saguim,braga,1,,,"https://www.google.com/maps/search/Restaurante+Saguim+Av.+do+Brasil+120,+1700-074+Lisboa,+Portugal","Av. do Brasil 120, 1700-074 Lisboa, Portugal"
Rock & Ribs Lounge - Marco Zero,braga,1,,,"https://www.google.com/maps/search/Rock+&+Ribs+Lounge+-+Marco+Zero+Av.+Alfredo+Lisboa,+S/N+-+Loja+11+Arm+12+-+Recife,+PE,+50030-150,+Brazil","Av. Alfredo Lisboa, S/N - Loja 11 Arm 12 - Recife, PE, 50030-150, Brazil"
SEEN Sky Bar,braga,1,,,"https://www.google.com/maps/search/SEEN+Sky+Bar+Av.+da+Liberdade+185,+1269-050+Lisboa,+Portugal","Av. da Liberdade 185, 1269-050 Lisboa, Portugal"
Sabor Mineiro Lisboa,braga,1,,,"https://www.google.com/maps/search/Sabor+Mineiro+Lisboa+Av.+Jos%C3%A9+Malhoa+16D,+1070-159+Lisboa,+Portugal","Av. José Malhoa 16D, 1070-159 Lisboa, Portugal"
Saborizze,braga,1,,,"https://www.google.com/maps/search/Saborizze+Av.+Alm.+Reis+231C,+1000-049+Lisboa,+Portugal","Av. Alm. Reis 231C, 1000-049 Lisboa, Portugal"
Santa Apolónia,braga,1,38.713976,-9.1226389,"https://www.google.com/maps/search/Santa+Apol%C3%B3nia+Av.+Infante+Dom+Henrique+1,+1100-105+Lisboa,+Portugal/@38.713976,-9.1226389,17z?entry=ttu&g_ep=EgoyMDI1MDIyNS4wIKXMDSoASAFQAw%3D%3D","Av. Infante Dom Henrique 1, 1100-105 Lisboa, Portugal"
Santa Justa Lift,braga,2,,,"https://www.google.com/maps/search/Santa+Justa+Lift+R.+de+Santa+Justa,+1150-060+Lisboa,+Portugal","R. de Santa Justa, 1150-060 Lisboa, Portugal"
Santo Amaro Academy,braga,1,,,"https://www.google.com/maps/search/Santo+Amaro+Academy+R.+Academia+Recreativa+de+Santo+Amaro+9,+1300-001+Lisboa,+Portugal","R. Academia Recreativa de Santo Amaro 9, 1300-001 Lisboa, Portugal"
Satlink - Teka - Lisbon,braga,1,,,"https://www.google.com/maps/search/Satlink+-+Teka+-+Lisbon+R.+Jorge+Barradas+22B,+1500-175+Lisboa,+Portugal","R. Jorge Barradas 22B, 1500-175 Lisboa, Portugal"
Sete Rios Bus Station Lisbon,braga,1,,,"https://www.google.com/maps/search/Sete+Rios+Bus+Station+Lisbon+Pr.+Marechal+Humberto+Delgado+-+Sete+Rios,+1500,+Lisboa,+Portugal","Pr. Marechal Humberto Delgado - Sete Rios, 1500, Lisboa, Portugal"
Sociedade Nacional de Belas Artes,braga,1,,,"https://www.google.com/maps/search/Sociedade+Nacional+de+Belas+Artes+R.+Barata+Salgueiro+36,+1250-044+Lisboa,+Portugal","R. Barata Salgueiro 36, 1250-044 Lisboa, Portugal"
Sol Brasil,braga,2,,,"https://www.google.com/maps/search/Sol+Brasil+Rua+dos+Caminhos+de+Ferro+112+120,+1100-109+Lisboa,+Portugal","Rua dos Caminhos de Ferro 112 120, 1100-109 Lisboa, Portugal"
Spacio Shopping,braga,1,,,"https://www.google.com/maps/search/Spacio+Shopping+R.+Cidade+de+Bolama+4,+1800-079+Lisboa,+Portugal","R. Cidade de Bolama 4, 1800-079 Lisboa, Portugal"
Sport Zone,braga,1,,,"https://www.google.com/maps/search/Sport+Zone+Av.+Lus%C3%ADada+Loja+A.005,+1500-392+Lisboa,+Portugal","Av. Lusíada Loja A.005, 1500-392 Lisboa, Portugal"
Sr. Frango da Guia,braga,1,,,"https://www.google.com/maps/search/Sr.+Frango+da+Guia+Avenida+Dom+Jo%C3%A3o+II,+40,+Centro+Comercial+Vasco+da+Gama,+piso+2,+loja+2.018,+Parque+das+Na%C3%A7%C3%B5es,+1990-094+Lisboa,+Portugal","Avenida Dom João II, 40, Centro Comercial Vasco da Gama, piso 2, loja 2.018, Parque das Nações, 1990-094 Lisboa, Portugal"
Sr. Frango da Guia (Armazéns do Chiado),braga,1,,,"https://www.google.com/maps/search/Sr.+Frango+da+Guia+(Armaz%C3%A9ns+do+Chiado)+Rua+do+Carmo,+2,+Armaz%C3%A9ns+do+Chiado,+loja+6.02,+Chiado,+1200-094+Lisboa,+Portugal","Rua do Carmo, 2, Armazéns do Chiado, loja 6.02, Chiado, 1200-094 Lisboa, Portugal"
Studio Angélica Alcântara,braga,1,,,"https://www.google.com/maps/search/Studio+Ang%C3%A9lica+Alc%C3%A2ntara+Av.+do+Uruguai+22+a+1piso,+1500-613+Lisboa,+Portugal","Av. do Uruguai 22 a 1piso, 1500-613 Lisboa, Portugal"
Studio Wella Lisboa,braga,1,,,"https://www.google.com/maps/search/Studio+Wella+Lisboa+Pateo+Bagatela,+R.+Artilharia+1+N%C2%BA+51+S/Lj+E,+1250-038+Lisboa,+Portugal","Pateo Bagatela, R. Artilharia 1 Nº 51 S/Lj E, 1250-038 Lisboa, Portugal"
Sushicome,braga,1,,,"https://www.google.com/maps/search/Sushicome+Av.+Ant%C3%B3nio+Augusto+de+Aguiar+24A,+1050-010+Lisboa,+Portugal","Av. António Augusto de Aguiar 24A, 1050-010 Lisboa, Portugal"
TTF Saldanha,braga,1,,,"https://www.google.com/maps/search/TTF+Saldanha+R.+de+Dona+Estef%C3%A2nia+102+B,+1000-005+Lisboa,+Portugal","R. de Dona Estefânia 102 B, 1000-005 Lisboa, Portugal"
TURIM Alameda Hotel,braga,1,,,"https://www.google.com/maps/search/TURIM+Alameda+Hotel+Av.+Rovisco+Pais+34,+1000-268+Lisboa,+Portugal","Av. Rovisco Pais 34, 1000-268 Lisboa, Portugal"
Tasca do Gordo,braga,1,,,"https://www.google.com/maps/search/Tasca+do+Gordo+R.+dos+Cordoeiros+a+Pedrou%C3%A7os+33,+1400-071+Lisboa,+Portugal","R. dos Cordoeiros a Pedrouços 33, 1400-071 Lisboa, Portugal"
Tasco Force,braga,1,,,"https://www.google.com/maps/search/Tasco+Force+R.+Ac%C3%A1cio+de+Paiva+5D,+1700-005+Lisboa,+Portugal","R. Acácio de Paiva 5D, 1700-005 Lisboa, Portugal"
Tens Cá Disto?,braga,1,,,"https://www.google.com/maps/search/Tens+C%C3%A1+Disto?+Av.+Columbano+Bordalo+Pinheiro+118-C,+Lisboa,+Portugal","Av. Columbano Bordalo Pinheiro 118-C, Lisboa, Portugal"
Terminal Rodoviário Rodoviária do Oeste,braga,1,,,"https://www.google.com/maps/search/Terminal+Rodovi%C3%A1rio+Rodovi%C3%A1ria+do+Oeste+R.+Actor+Ant%C3%B3nio+Silva+5,+1750-139+Lisboa,+Portugal","R. Actor António Silva 5, 1750-139 Lisboa, Portugal"
The Club Burger Bistro,braga,1,,,"https://www.google.com/maps/search/The+Club+Burger+Bistro+R.+Polo+Norte+18F,+1990-266+Lisboa,+Portugal","R. Polo Norte 18F, 1990-266 Lisboa, Portugal"
